#   Time      Description            MOTFlour0   MOTPower1     OTEvap4   BiasShunt   Disorder5    PushCoil    OTPower7      Cross6
23339 14.4217 wait21.053ms_kick3.000ms     0.876783    0.000000    0.139162   21.134588   -0.002441   -0.000000    0.644541    0.000000
23340 14.4658 testsplit               0.930495    0.000000    0.139162   21.104581   -0.002441   -0.000000    0.647288    0.000000
23341 14.4917                         0.937819    0.002443    0.139162   21.118625    0.002441   -0.000002    0.659495   -0.002441
23342 14.5236                         1.059892    0.000000    0.153811   21.118761   -0.002441   -0.000000    0.649729   -0.002441
23343 14.5489                         0.918288   -0.004885    0.146487   21.112847    0.000000   -0.000000    0.652171   -0.002441
23344 14.5747                         0.940261    0.000000    0.146487   21.112921    0.000000    0.000000    0.652171   -0.002441
23345 15.0178                         0.527352    0.000000    0.146487   21.121657   -0.002441    0.000007    0.659495    0.000000
23346 15.0619                         0.654612    0.002443    0.141604   21.121471    0.000000    0.000007    0.661936    0.000000
23347 15.1172                         0.590829    0.000000    0.153811   21.118613    0.002441    0.000006    0.674144   -0.002441
23348 15.1464                         0.683909    0.002443    0.146487   21.116460   -0.002441    0.000005    0.661936   -0.002441
23349 15.1689                         0.720531    0.002443    0.148928   21.118514    0.000000    0.000006    0.679026    0.000000
23350 15.2336 bigbar17um1ms           0.825513   -0.002443    0.151369   21.127411   -0.002441    0.000003    0.674144   -0.002441
23351 15.2564 bigbar17us1ms           0.857252    0.000000    0.144045   21.127559    0.000000    0.000002    0.661936    0.002441
23352 15.2847                         0.888991   -0.014656    0.158694   21.130059    0.004883    0.000003    0.652171    0.000000
23353 15.3086 bigbar17us1ms           0.903639    0.000000    0.148928   21.135553   -0.002441    0.000003    0.659495    0.002441
23354 15.3442 bigbar17us1ms           0.908522    0.000000    0.146487   21.135874   -0.002441    0.000003    0.669261    0.002441
23355 15.3664 bigbar17us1ms           0.923171    0.002443    0.161135   21.132088   -0.002441    0.000001    0.647288   -0.002441
23356 15.3881 bigbar17us1ms           0.952468    0.000000    0.161135   21.133004   -0.002441    0.000002    0.661936    0.002441
23357 15.4108 bigbar17us5ms           0.959792    0.002443    0.148928   21.121360   -0.002441    0.000002    0.652171    0.000000
23358 15.4317 bigbar17us5ms           0.986648    0.004885    0.141604   21.125716   -0.002441    0.000003    0.654612   -0.002441
23359 15.4533 bigbar17us5ms           1.001297    0.000000    0.161135   21.122634    0.004883    0.000001    0.659495   -0.002441
23360 15.4739 bigbar17us5ms           0.981765    0.002443    0.144045   21.120704   -0.002441    0.000002    0.654612    0.000000
23361 15.4956 bigbar17us5ms           1.018387   -0.002443    0.156252   21.124627   -0.002441    0.000002    0.644541    0.000000
23362 15.5225 bigbar17us10ms          1.052567   -0.002443    0.148928   21.115693    0.000000    0.000002    0.644541    0.002441
23363 15.5550 bigbar17us10ms          0.962234    0.002443    0.146487   21.123018   -0.002441    0.000001    0.661936   -0.002441
23364 15.5808                         0.757153    0.002443    0.144045   21.111114    0.002441    0.000000    0.647288    0.000000
23365 15.6025 bigbar17us10ms          0.779126    0.002443    0.144045   21.118155   -0.002441    0.000000    0.652171    0.000000
23366 15.6342 bigbar17us15ms          0.867018   -0.002443    0.146487   21.104989    0.000000    0.000001    0.666819   -0.002441
23367 15.6556 bigbar17us15ms          0.781567    0.002443    0.146487   21.106858    0.002441   -0.000000    0.669261   -0.002441
23368 15.6769 bigbar17us15ms          0.827955    0.002443    0.139162   21.101723   -0.002441    0.000000    0.647288   -0.002441
23369 15.7014 bigbar17us15ms          0.859693   -0.002443    0.134279   21.102168   -0.002441    0.000001    0.666819    0.002441
23370 15.7217 bigbar17us15ms          0.796216    0.000000    0.158694   21.105348   -0.002441    0.000000    0.659495   -0.002441
23371 15.7461 bigbar17us20ms          0.815747    0.002443    0.139162   21.100176    0.002441    0.000001    0.657053    0.002441
23372 15.7681 bigbar17us20ms          0.781567    0.000000    0.146487   21.093507   -0.002441    0.000000    0.669261   -0.002441
23373 15.7886 bigbar17us20ms          0.720531    0.002443    0.158694   21.090784   -0.002441    0.000000    0.652171   -0.002441
23374 15.8100 bigbar17us20ms          0.715648    0.007328    0.156252   21.099335    0.000000    0.000001    0.649729    0.002441
23375 15.8336 bigbar17us20ms          0.779126    0.000000    0.144045   21.076678   -0.002441    0.000001    0.666819   -0.002441
23376 15.8669 bigbar17us25ms          0.737621    0.002443    0.158694   21.086218   -0.002441    0.000000    0.659495    0.000000
23377 15.8881 bigbar17us25ms          0.727855    0.002443    0.146487   21.093717    0.000000   -0.000002    0.652171    0.000000
23378 15.9097 bigbar17us25ms          0.752270    0.002443    0.136721   21.086033   -0.002441    0.000000    0.652171   -0.002441
23379 15.9333 bigbar17us25ms          0.742504    0.000000    0.161135   21.084659   -0.002441    0.000000    0.661936   -0.002441
23380 15.9575 bigbar17us25ms          0.740063   -0.012213    0.151369   21.087740    0.000000    0.000001    0.661936    0.000000
23381 15.9864 bigbar17us30ms          0.757153    0.002443    0.141604   21.084313    0.004883    0.000001    0.674144   -0.002441
23382 16.0156 bigbar17us30ms          0.722972    0.019541    0.148928   21.082061    0.004883    0.000001    0.654612   -0.002441
23383 16.0414 bigbar17us30ms          0.737621    0.000000    0.151369   21.085488   -0.002441    0.000000    0.652171   -0.002441
23384 16.0683 bigbar17us30ms          0.698558    0.000000    0.146487   21.080329    0.004883   -0.000000    0.659495   -0.002441
23385 16.0925 bigbar17us30ms          0.720531    0.000000    0.136721   21.080019   -0.002441   -0.000001    0.664378    0.000000
23386 16.1167 bigbar17us30ms          0.730297   -0.002443    0.151369   21.081207   -0.002441    0.000000    0.666819   -0.002441
23387 16.1425 bigbar17us35ms          0.808423    0.002443    0.141604   21.070628    0.000000    0.000000    0.669261    0.000000
23388 16.1694 bigbar17us35ms          0.781567   -0.002443    0.158694   21.077470    0.002441    0.000000    0.657053   -0.002441
23389 16.1983 bigbar17us35ms          0.810864   -0.014656    0.156252   21.078510    0.002441   -0.000000    0.654612    0.000000
23390 16.2294 bigbar17us40ms          0.830396    0.000000    0.139162   21.068747   -0.002441    0.000001    0.671702    0.000000
23391 16.2533 bigbar17us40ms          0.815747   -0.002443    0.136721   21.069613   -0.002441   -0.000000    0.661936    0.000000
23392 16.2892 bigbar17us40ms          0.779126    0.002443    0.144045   21.069316   -0.002441    0.000000    0.654612   -0.002441
23393 16.3133 bigbar17us40ms          0.749828    0.002443    0.136721   21.068239   -0.002441   -0.000001    0.669261    0.000000
23394 16.3394 bigbar17us45ms          0.793774    0.000000    0.151369   21.062770    0.002441    0.000001    0.659495    0.002441
23395 16.3628 bigbar17us45ms          0.727855    0.000000    0.141604   21.066024    0.002441    0.000001    0.657053   -0.002441
23396 16.3897 bigbar17us45ms          0.730297   -0.007328    0.136721   21.064861   -0.002441    0.000001    0.652171    0.000000
23397 16.4144 bigbar17us50ms          0.730297   -0.009770    0.151369   21.061780    0.004883    0.000001    0.659495    0.000000
23398 16.4392 bigbar17us50ms          0.747387   -0.002443    0.158694   21.059590   -0.002441    0.000001    0.664378   -0.002441
23399 16.4614 bigbar17us50ms          0.754711    0.000000    0.136721   21.058588   -0.002441    0.000001    0.669261   -0.002441
23400 16.4839 bigbar17us50ms          0.752270   -0.007328    0.148928   21.058674    0.002441    0.000001    0.674144    0.002441
23401 16.5131 bigbar17us50ms          0.688792    0.000000    0.148928   21.058959   -0.002441    0.000001    0.652171   -0.002441
23402 16.5361 bigbar17us55ms          0.713207    0.000000    0.146487   21.055878    0.000000   -0.000000    0.674144    0.002441
23403 16.5581 bigbar17us55ms          0.705882   -0.002443    0.144045   21.055507    0.002441   -0.000000    0.657053   -0.002441
23404 16.5814 bigbar17us55ms          0.713207    0.000000    0.161135   21.058724    0.002441    0.000001    0.654612    0.000000
23405 16.6039 bigbar17us55ms          0.666819   -0.002443    0.161135   21.057004   -0.002441   -0.000001    0.659495    0.000000
23406 16.6269 bigbar17us55ms          0.691234   -0.012213    0.146487   21.056818    0.002441    0.000001    0.657053   -0.002441
23407 16.6497 bigbar17us55ms          0.720531   -0.004885    0.153811   21.056323   -0.002441   -0.000000    0.669261   -0.002441
23408 16.6814 bigbar17us60ms          0.740063    0.002443    0.136721   21.053193   -0.002441   -0.000000    0.666819   -0.002441
23409 16.7097 bigbar17us60ms          0.700999    0.000000    0.141604   21.054789    0.000000   -0.000000    0.666819    0.002441
23410 16.7403 bigbar17us60ms          0.674144    0.002443    0.156252   21.054566    0.004883   -0.000000    0.657053    0.000000
23411 16.7667 bigbar17us60ms          0.661936    0.002443    0.148928   21.054826   -0.002441    0.000000    0.674144    0.000000
23412 16.7928 bigbar17us60ms          0.705882   -0.002443    0.156252   21.053304   -0.002441    0.000001    0.664378   -0.002441
23413 16.8208 bigbar17us60ms          0.676585    0.002443    0.141604   21.054319    0.000000   -0.000000    0.657053   -0.002441
23414 16.8456 bigbar17us60ms          0.676585   -0.002443    0.144045   21.053032   -0.002441    0.000000    0.659495    0.000000
23415 17.1769 bigbar17us60ms          0.573739   -0.002443    0.156252   21.059169   -0.002441    0.000006    0.671702    0.000000
23416 17.3256 bigbar17us60ms          0.762036   -0.002443    0.151369   21.057709    0.002441    0.000005    0.664378   -0.002441
23417 17.3589 bigbar17us60ms          0.747387    0.000000    0.148928   21.058118   -0.002441    0.000006    0.664378   -0.002441
23418 17.3822 bigbar17us60ms          0.784009    0.000000    0.148928   21.057697   -0.002441    0.000006    0.679026   -0.002441
23419 17.4494 bigbar17us60ms          0.722972   -0.002443    0.139162   21.056002    0.000000    0.000004    0.671702    0.002441
23420 17.4733 bigbar17us60ms          0.759594    0.000000    0.158694   21.057548    0.002441    0.000004    0.661936   -0.002441
23421 17.5128 bigbar17us60ms          0.693675    0.000000    0.153811   21.056670    0.002441    0.000003    0.661936   -0.002441
23422 17.5392 bigbar17us65ms          0.688792   -0.002443    0.139162   21.054022   -0.004883    0.000004    0.659495   -0.002441
23423 18.9528 bigbar17us65ms          1.172198    0.002443    0.139162   21.056855    0.002441    0.000008    0.661936    0.000000
23424 18.9797 bigbar17us65ms          1.135576   -0.002443    0.141604   21.056571    0.000000    0.000007    0.671702   -0.002441
23425 19.0050 bigbar17us65ms          1.147784    0.000000    0.148928   21.057920    0.002441    0.000007    0.666819   -0.002441
23426 19.0264 bigbar17us65ms          1.135576    0.017098    0.146487   21.056101   -0.004883    0.000007    0.659495    0.002441
23427 19.0492 bigbar17us65ms          0.920729    0.002443    0.139162   21.056088   -0.002441    0.000006    0.657053    0.000000
23428 19.0733 bigbar17us65ms          0.867018    0.000000    0.151369   21.055556   -0.004883    0.000006    0.664378    0.004883
23429 19.0969 bigbar17us65ms          0.847486    0.000000    0.139162   21.056497    0.002441    0.000005    0.669261    0.002441
23430 19.1203 bigbar17us65ms          0.896315    0.000000    0.134279   21.054789    0.004883    0.000004    0.671702   -0.002441
23431 19.1478 bigbar17us70ms          0.869459    0.002443    0.144045   21.054418    0.004883    0.000003    0.657053    0.000000
23432 19.1714 bigbar17us70ms          0.840162    0.007328    0.141604   21.053997   -0.004883    0.000003    0.654612   -0.002441
23433 19.1947 bigbar17us70ms          0.766918    0.000000    0.141604   21.053651   -0.002441    0.000002    0.657053    0.000000
23434 19.2167 bigbar17us70ms          0.784009    0.000000    0.158694   21.053007    0.000000    0.000002    0.652171    0.000000
23435 19.2422 bigbar17us75ms          0.779126    0.000000    0.146487   21.052042    0.000000    0.000002    0.666819   -0.002441
23436 19.2661 bigbar17us75ms          0.757153    0.000000    0.146487   21.051819    0.002441    0.000001    0.669261    0.000000
23437 19.2881 bigbar17us75ms          0.801099   -0.002443    0.141604   21.051894    0.004883    0.000001    0.644541   -0.002441
23438 19.3125 bigbar17us75ms          0.725414    0.002443    0.146487   21.051733   -0.002441    0.000001    0.659495    0.002441
23439 19.3439 bigbar17us80ms          0.759594    0.002443    0.136721   21.051572   -0.002441    0.000001    0.659495   -0.002441
23440 19.3664 bigbar17us80ms          0.757153    0.000000    0.139162   21.051411    0.004883   -0.000001    0.657053    0.002441
23441 19.3875 bigbar17us80ms          0.754711    0.000000    0.141604   21.051362   -0.002441   -0.000000    0.654612   -0.002441
23442 19.4083 bigbar17us80ms          0.754711    0.002443    0.148928   21.051374    0.004883    0.000000    0.657053    0.002441
23443 19.4306 bigbar17us80ms          0.769360    0.002443    0.139162   21.051411   -0.002441    0.000000    0.652171    0.000000
23444 19.4578 bigbar17us85ms          0.813306    0.002443    0.148928   21.051461    0.004883    0.000000    0.654612    0.000000
23445 19.4825 bigbar17us85ms          0.788891    0.002443    0.141604   21.051510    0.004883   -0.000000    0.649729    0.000000
23446 19.5056 bigbar17us85ms          0.771801    0.002443    0.146487   21.051436   -0.002441   -0.000000    0.649729    0.000000
23447 19.5375 bigbar17us90ms          0.786450   -0.002443    0.153811   21.051757   -0.002441    0.000001    0.666819    0.000000
23448 19.5606 bigbar17us90ms          0.779126   -0.002443    0.141604   21.051634    0.000000   -0.000001    0.647288   -0.002441
23449 19.5847 bigbar17us90ms          0.754711    0.000000    0.144045   21.051621    0.000000   -0.000001    0.652171    0.002441
23450 19.6061 bigbar17us90ms          0.759594    0.002443    0.158694   21.051745    0.000000    0.000000    0.652171    0.002441
23451 19.6294 bigbar17us90ms          0.700999    0.002443    0.136721   21.051733    0.002441   -0.000001    0.657053    0.000000
23452 19.6581 bigbar17us95ms          0.781567    0.002443    0.139162   21.051708    0.002441    0.000000    0.654612    0.000000
23453 19.6794 bigbar17us95ms          0.779126   -0.002443    0.148928   21.051683   -0.002441    0.000000    0.654612   -0.002441
23454 19.7033 bigbar17us95ms          0.732738   -0.002443    0.139162   21.051572    0.002441   -0.000001    0.669261    0.000000
23455 19.7261 bigbar17us95ms          0.774243   -0.004885    0.158694   21.051213    0.000000    0.000001    0.647288   -0.002441
23456 19.7531 bigbar17us95ms          0.757153    0.012213    0.141604   21.051560   -0.002441   -0.000001    0.654612    0.002441
23457 19.7833 bigbar17us100ms         0.744945    0.002443    0.146487   21.051696   -0.002441   -0.000000    0.659495    0.000000
23458 19.8069 bigbar17us100ms         0.759594    0.002443    0.153811   21.051164    0.000000   -0.000000    0.657053   -0.002441
23459 19.8322 bigbar17us100ms         0.747387    0.002443    0.139162   21.051349   -0.002441   -0.000000    0.649729    0.002441
23460 19.8581 bigbar17us100ms         0.676585    0.002443    0.161135   21.051535   -0.002441    0.000000    0.652171   -0.002441
23461 19.8833 bigbar17us100ms         0.654612    0.000000    0.151369   21.051955   -0.002441   -0.000001    0.652171    0.002441
23462 19.9161 bigbar17us105ms         0.647288    0.000000    0.146487   21.051894   -0.002441    0.000000    0.666819    0.000000
23463 19.9417 bigbar17us105ms         0.735180    0.002443    0.148928   21.051609    0.000000   -0.000001    0.654612   -0.002441
23464 19.9633 bigbar17us105ms         0.710765    0.002443    0.144045   21.051547    0.000000   -0.000001    0.661936   -0.002441
23465 19.9864 bigbar17us105ms         0.703441    0.000000    0.139162   21.051250   -0.002441    0.000000    0.644541    0.000000
23466 20.0092 bigbar17us105ms         0.696117    0.000000    0.141604   21.051139   -0.002441   -0.000000    0.664378   -0.002441
23467 20.0383 bigbar17us110ms         0.747387    0.002443    0.139162   21.051696   -0.002441   -0.000000    0.647288    0.002441
23468 20.0594 bigbar17us110ms         0.779126   -0.007328    0.156252   21.051312    0.004883   -0.000001    0.647288    0.002441
23469 20.0842 bigbar17us110ms         0.727855    0.000000    0.144045   21.051572    0.004883   -0.000001    0.652171   -0.002441
23470 20.1078 bigbar17us110ms         0.757153   -0.002443    0.136721   21.051584   -0.002441   -0.000000    0.661936    0.002441
23471 20.1303 bigbar17us110ms         0.779126    0.002443    0.148928   21.051089    0.000000   -0.000001    0.647288    0.002441
23472 20.1589 bigbar17us115ms         0.766918   -0.002443    0.139162   21.051522   -0.002441   -0.000001    0.644541    0.002441
23473 20.1861 bigbar17us115ms         0.825513    0.000000    0.144045   21.051386    0.002441    0.000000    0.657053    0.000000
23474 20.2142 bigbar17us115ms         0.781567    0.000000    0.141604   21.051634    0.000000   -0.000001    0.644541   -0.002441
23475 20.2356 bigbar17us115ms         0.947585    0.002443    0.139162   21.051263   -0.002441    0.000001    0.664378   -0.002441
23476 20.2622 bigbar17us120ms         0.957351    0.000000    0.148928   21.051263    0.002441   -0.000001    0.644541   -0.002441
23477 20.2844 bigbar17us115ms         0.952468    0.000000    0.139162   21.051399   -0.002441   -0.000001    0.647288   -0.002441
23478 20.3081 bigbar17us120ms         0.957351    0.002443    0.144045   21.051102   -0.002441   -0.000000    0.664378    0.000000
23479 20.3353 bigbar17us120ms         0.964675    0.000000    0.158694   21.051225    0.004883    0.000000    0.664378   -0.002441
23480 20.3572 bigbar17us120ms         0.972000   -0.007328    0.148928   21.051411   -0.002441   -0.000002    0.644541    0.000000
23481 20.3792 bigbar17us120ms         0.962234    0.002443    0.146487   21.051448   -0.002441   -0.000001    0.666819   -0.002441
23482 20.4092 bigbar17us125ms         0.954910    0.002443    0.146487   21.051634   -0.002441   -0.000001    0.659495   -0.002441
23483 20.4306 bigbar17us125ms         0.937819    0.002443    0.153811   21.051522   -0.002441   -0.000002    0.652171   -0.002441
23484 20.4569 bigbar17us77ms          0.957351    0.000000    0.139162   21.051411   -0.002441   -0.000001    0.657053   -0.002441
23485 20.4781 bigbar17us77ms          0.937819   -0.009770    0.141604   21.051436    0.004883   -0.000001    0.654612   -0.002441
23486 20.5019 bigbar17us77ms          0.957351    0.002443    0.158694   21.052017    0.000000   -0.000000    0.659495   -0.002441
23487 20.8183                         0.617685    0.000000    0.146487   28.330858    0.000000    0.000012    0.669261   -0.002441
23488 20.8403                         0.588388    0.000000    0.144045   28.331662   -0.002441    0.000011    0.669261    0.000000
23489 20.8647                         0.627451    0.000000    0.161135   28.331081    0.002441    0.000012    0.666819   -0.002441
23490 20.8972                         0.749828    0.002443    0.158694   28.330870    0.000000    0.000012    0.681468    0.000000
23491 20.9181                         0.735180    0.004885    0.151369   28.330301   -0.002441    0.000008    0.674144   -0.002441
23492 20.9444                         0.661936   -0.002443    0.141604   28.329534    0.000000    0.000009    0.661936    0.002441
23493 20.9672                         0.730297    0.002443    0.151369   28.329299    0.004883    0.000009    0.666819   -0.002441
23494 20.9925                         0.703441   -0.002443    0.146487   28.328878   -0.002441    0.000009    0.666819   -0.002441
23495 21.3244                         1.084306    0.000000    0.163577   28.327888   -0.002441    0.000010    0.671702   -0.002441
23496 21.3431                         1.106279    0.000000    0.153811   28.328037   -0.002441    0.000007    0.669261   -0.002441
23497 21.3656 test                    1.091630    0.017098    0.144045   28.328730   -0.002441    0.000011    0.674144   -0.002441
23498 21.8153                         0.984207   -0.012213    0.141604   21.156403    0.000000    0.000007    0.676585   -0.002441
23499 21.8483                         0.686351   -0.002443    0.139162   21.148124    0.004883    0.000007    0.661936    0.000000
23500 21.8828                         0.644541   -0.002443    0.139162   21.055606    0.002441    0.000006    0.664378    0.000000
23501 21.9156                         0.681468    0.002443    0.139162   21.063475    0.002441    0.000005    0.661936   -0.002441
23502 21.9478 refl1ms                 0.747387    0.000000    0.161135   21.132657   -0.002441    0.000004    0.659495    0.002441
23503 21.9719 refl1ms                 0.759594   -0.002443    0.153811   21.134724    0.000000    0.000004    0.671702    0.002441
23504 22.0050 refl1ms                 0.766918    0.000000    0.156252   21.104284   -0.002441    0.000004    0.674144   -0.002441
23505 22.0331 refl1ms                 0.747387    0.000000    0.139162   21.105794    0.000000    0.000002    0.661936   -0.002441
23506 22.0567 refl1ms                 0.793774    0.017098    0.141604   21.099669   -0.002441    0.000003    0.657053   -0.002441
23507 22.0781 refl1ms                 0.784009    0.000000    0.151369   21.103938    0.000000    0.000002    0.657053    0.000000
23508 22.1011 refl7ms                 0.803540   -0.002443    0.166018   21.089597   -0.002441    0.000004    0.671702    0.002441
23509 22.1239 refl7ms                 0.805982    0.002443    0.161135   21.088706    0.004883    0.000003    0.647288    0.000000
23510 22.1517 refl14ms                0.820630    0.000000    0.139162   21.076109    0.004883    0.000002    0.652171   -0.002441
23511 22.1736 refl14ms                0.852369    0.002443    0.151369   21.084449    0.000000    0.000001    0.661936    0.002441
23512 22.1958 refl14ms                0.803540    0.002443    0.139162   21.080502   -0.002441    0.000000    0.649729    0.000000
23513 22.2208 refl21ms                0.893874    0.000000    0.141604   21.073548    0.002441    0.000001    0.647288    0.000000
23514 22.2428 refl21ms                0.891432    0.002443    0.161135   21.072446   -0.002441    0.000001    0.647288    0.000000
23515 22.2647 refl21ms                0.869459    0.002443    0.158694   21.073919   -0.002441   -0.000000    0.649729    0.002441
23516 22.2892 refl28ms                0.864576    0.002443    0.156252   21.062844    0.002441    0.000001    0.661936   -0.002441
23517 22.3108 refl28ms                0.854810    0.019541    0.141604   21.063686   -0.002441    0.000000    0.647288    0.000000
23518 22.3325 refl28ms                0.972000    0.002443    0.136721   21.061520    0.000000    0.000000    0.664378   -0.002441
23519 22.3642 refl35ms                0.940261    0.002443    0.146487   21.059108    0.002441    0.000001    0.652171    0.000000
23520 22.3875 refl35ms                0.837720   -0.002443    0.141604   21.061211   -0.002441   -0.000001    0.657053   -0.002441
23521 22.4086 refl35ms                0.808423   -0.002443    0.144045   21.057895   -0.004883   -0.000001    0.659495   -0.002441
23522 22.4331 refl42ms                0.854810    0.002443    0.141604   21.056348    0.000000   -0.000000    0.649729   -0.002441
23523 22.4542 refl42ms                0.932937    0.000000    0.148928   21.054492   -0.002441   -0.000000    0.649729   -0.002441
23524 22.4767 refl42ms                0.876783    0.000000    0.156252   21.055680    0.000000   -0.000001    0.649729   -0.002441
23525 22.4972 refl42ms                0.913405    0.000000    0.158694   21.054542    0.000000    0.000000    0.654612    0.000000
23526 22.5231 refl49ms                0.818189    0.000000    0.146487   21.052512    0.002441   -0.000000    0.657053    0.000000
23527 22.5447 refl48ms                0.823072    0.002443    0.141604   21.052512    0.002441   -0.000000    0.642100    0.002441
23528 22.5664 refl48ms                0.730297    0.000000    0.136721   21.052215   -0.002441   -0.000001    0.642100   -0.002441
23529 22.5917 refl49ms                0.837720    0.000000    0.151369   21.051188    0.002441    0.000001    0.647288    0.000000
23530 22.6150 refl49ms                0.808423   -0.002443    0.136721   21.051844   -0.002441   -0.000000    0.644541    0.002441
23531 22.6400 refl49ms                0.757153   -0.002443    0.141604   21.051918    0.004883   -0.000000    0.644541    0.000000
23532 22.6639 refl56ms                0.898756    0.000000    0.139162   21.050570    0.000000    0.000000    0.652171    0.002441
