# /home/yihan/monitor/analysis 25244 -u20 -U150 -p8 -y85 -Y93 -GP -d 3.9 -q 0.874342 
# Crop window: [0, 511; 85, 93] Normalization: 0.908168		a * exp (-((x - x0)/b)^2) + c	PPCI
#filename              param    radius     sigma   contast         N    Ttherm         a         x0          b          c     radial      scatt       CoM     Width    Median  MedWidth
# 25244          8.743420e-01 4.000e+01 2.163e+03 1.591e+00 -6.863e+05 2.897e-10 8.063e+03  4.945e+02  5.000e+00  0.000e+00  1.681e+01  3.654e-02 2.634e+02 1.552e+02 5.000e-01 0.000e+00
# error                     0 3.956e+02         0         0 1.549e+04 1.000e-03  8.152e+02  4.945e+01  1.000e-03          0         0 4.699e+01
# 
# z    intNum       Fit     Error       Res
3.390e+02 -1.237e+03  0.000e+00  2.389e+02 -1.237e+03
3.400e+02 -7.182e+02  0.000e+00  2.315e+02 -7.182e+02
3.410e+02 -4.859e+02  0.000e+00  2.253e+02 -4.859e+02
3.420e+02 -4.269e+02  0.000e+00  2.317e+02 -4.269e+02
3.430e+02 -8.917e+02  0.000e+00  2.349e+02 -8.917e+02
3.440e+02 -6.636e+02  0.000e+00  2.335e+02 -6.636e+02
3.450e+02 -1.508e+03  0.000e+00  2.346e+02 -1.508e+03
3.460e+02 -1.519e+03  0.000e+00  2.360e+02 -1.519e+03
3.470e+02 -9.530e+02  0.000e+00  2.310e+02 -9.530e+02
3.480e+02 -2.342e+03  0.000e+00  2.442e+02 -2.342e+03
3.490e+02 -2.907e+03  0.000e+00  2.459e+02 -2.907e+03
3.500e+02 -1.841e+03  0.000e+00  2.333e+02 -1.841e+03
3.510e+02 -1.687e+03  0.000e+00  2.235e+02 -1.687e+03
3.520e+02 -2.016e+03  0.000e+00  2.316e+02 -2.016e+03
3.530e+02 -2.303e+03  0.000e+00  2.422e+02 -2.303e+03
3.540e+02 -2.623e+03  0.000e+00  2.446e+02 -2.623e+03
3.550e+02 -1.720e+03  0.000e+00  2.500e+02 -1.720e+03
3.560e+02 -1.909e+03  0.000e+00  2.337e+02 -1.909e+03
3.570e+02 -8.377e+02  0.000e+00  2.288e+02 -8.377e+02
3.580e+02 -1.613e+03 3.984e-320  2.395e+02 -1.613e+03
3.590e+02 -1.137e+03 1.521e-315  2.322e+02 -1.137e+03
3.600e+02 -1.616e+03 7.427e-311  2.345e+02 -1.616e+03
3.610e+02 -1.381e+03 3.348e-306  2.370e+02 -1.381e+03
3.620e+02 -1.143e+03 1.393e-301  2.240e+02 -1.143e+03
3.630e+02 -1.293e+03 5.351e-297  2.191e+02 -1.293e+03
3.640e+02 -1.976e+03 1.898e-292  2.323e+02 -1.976e+03
3.650e+02 -2.687e+03 6.212e-288  2.534e+02 -2.687e+03
3.660e+02 -2.320e+03 1.877e-283  2.449e+02 -2.320e+03
3.670e+02 -1.101e+03 5.236e-279  2.423e+02 -1.101e+03
3.680e+02 -8.134e+02 1.348e-274  2.193e+02 -8.134e+02
3.690e+02 -2.090e+03 3.204e-270  2.265e+02 -2.090e+03
3.700e+02 -2.052e+03 7.031e-266  2.311e+02 -2.052e+03
3.710e+02 -1.875e+03 1.424e-261  2.330e+02 -1.875e+03
3.720e+02  3.269e+02 2.663e-257  2.179e+02  3.269e+02
3.730e+02 -1.282e+03 4.596e-253  2.300e+02 -1.282e+03
3.740e+02 -9.900e+02 7.323e-249  2.315e+02 -9.900e+02
3.750e+02 -1.304e+03 1.077e-244  2.334e+02 -1.304e+03
3.760e+02 -1.754e+03 1.462e-240  2.364e+02 -1.754e+03
3.770e+02 -4.515e+02 1.833e-236  2.169e+02 -4.515e+02
3.780e+02 -5.895e+02 2.121e-232  2.191e+02 -5.895e+02
3.790e+02 -7.617e+02 2.265e-228  2.269e+02 -7.617e+02
3.800e+02 -2.321e+03 2.233e-224  2.359e+02 -2.321e+03
3.810e+02 -2.479e+03 2.032e-220  2.475e+02 -2.479e+03
3.820e+02 -4.343e+02 1.708e-216  2.255e+02 -4.343e+02
3.830e+02 -4.992e+02 1.324e-212  2.241e+02 -4.992e+02
3.840e+02 -8.239e+02 9.481e-209  2.396e+02 -8.239e+02
3.850e+02 -2.634e+03 6.266e-205  2.531e+02 -2.634e+03
3.860e+02 -1.813e+03 3.823e-201  2.493e+02 -1.813e+03
3.870e+02 -1.305e+03 2.153e-197  2.425e+02 -1.305e+03
3.880e+02 -1.596e+03 1.119e-193  2.588e+02 -1.596e+03
3.890e+02 -1.455e+03 5.371e-190  2.795e+02 -1.455e+03
3.900e+02 -3.962e+03 2.379e-186  2.993e+02 -3.962e+03
3.910e+02 -1.541e+03 9.730e-183  2.663e+02 -1.541e+03
3.920e+02  6.656e+02 3.673e-179  2.682e+02  6.656e+02
3.930e+02  6.088e+02 1.280e-175  2.623e+02  6.088e+02
3.940e+02 -2.206e+02 4.118e-172  2.667e+02 -2.206e+02
3.950e+02 -3.682e+03 1.223e-168  3.066e+02 -3.682e+03
3.960e+02 -3.666e+03 3.352e-165  3.097e+02 -3.666e+03
3.970e+02 -1.277e+03 8.482e-162  2.803e+02 -1.277e+03
3.980e+02 -2.539e+02 1.981e-158  2.724e+02 -2.539e+02
3.990e+02 -1.637e+03 4.272e-155  2.767e+02 -1.637e+03
4.000e+02 -2.645e+03 8.504e-152  2.947e+02 -2.645e+03
4.010e+02 -3.527e+03 1.563e-148  3.041e+02 -3.527e+03
4.020e+02 -1.255e+03 2.651e-145  2.807e+02 -1.255e+03
4.030e+02 -6.713e+01 4.150e-142  2.604e+02 -6.713e+01
4.040e+02 -1.823e+02 5.999e-139  2.801e+02 -1.823e+02
4.050e+02 -1.986e+03 8.004e-136  2.925e+02 -1.986e+03
4.060e+02 -1.865e+03 9.859e-133  2.836e+02 -1.865e+03
4.070e+02 -1.461e+03 1.121e-129  2.726e+02 -1.461e+03
4.080e+02  1.083e+03 1.177e-126  2.584e+02  1.083e+03
4.090e+02 -4.562e+02 1.140e-123  2.672e+02 -4.562e+02
4.100e+02 -1.246e+03 1.020e-120  2.608e+02 -1.246e+03
4.110e+02 -2.009e+03 8.418e-118  2.943e+02 -2.009e+03
4.120e+02  3.253e+02 6.416e-115  3.064e+02  3.253e+02
4.130e+02 -3.740e+02 4.514e-112  2.909e+02 -3.740e+02
4.140e+02 -9.318e+02 2.932e-109  3.152e+02 -9.318e+02
4.150e+02 -3.133e+03 1.758e-106  3.191e+02 -3.133e+03
4.160e+02 -3.460e+03 9.728e-104  3.179e+02 -3.460e+03
4.170e+02 -1.248e+03 4.970e-101  3.145e+02 -1.248e+03
4.180e+02  9.202e+02  2.344e-98  2.998e+02  9.202e+02
4.190e+02  4.663e+02  1.020e-95  3.187e+02  4.663e+02
4.200e+02 -4.133e+03  4.101e-93  3.406e+02 -4.133e+03
4.210e+02 -3.537e+03  1.521e-90  3.240e+02 -3.537e+03
4.220e+02 -1.824e+03  5.210e-88  3.446e+02 -1.824e+03
4.230e+02 -3.258e+02  1.647e-85  2.987e+02 -3.258e+02
4.240e+02  8.255e+01  4.807e-83  3.053e+02  8.255e+01
4.250e+02 -1.434e+03  1.295e-80  3.229e+02 -1.434e+03
4.260e+02 -1.122e+03  3.220e-78  3.143e+02 -1.122e+03
4.270e+02 -1.941e+03  7.392e-76  3.406e+02 -1.941e+03
4.280e+02 -8.225e+02  1.567e-73  3.134e+02 -8.225e+02
4.290e+02 -1.920e+02  3.064e-71  2.999e+02 -1.920e+02
4.300e+02 -5.971e+02  5.534e-69  3.113e+02 -5.971e+02
4.310e+02 -2.920e+03  9.224e-67  3.181e+02 -2.920e+03
4.320e+02 -2.354e+03  1.419e-64  3.168e+02 -2.354e+03
4.330e+02  1.685e+02  2.016e-62  3.128e+02  1.685e+02
4.340e+02 -4.468e+02  2.644e-60  3.014e+02 -4.468e+02
4.350e+02 -3.120e+03  3.200e-58  3.628e+02 -3.120e+03
4.360e+02 -3.829e+03  3.576e-56  3.484e+02 -3.829e+03
4.370e+02 -3.891e+03  3.688e-54  3.318e+02 -3.891e+03
4.380e+02 -2.637e+03  3.512e-52  3.311e+02 -2.637e+03
4.390e+02 -1.002e+02  3.087e-50  2.969e+02 -1.002e+02
4.400e+02 -1.196e+03  2.505e-48  3.275e+02 -1.196e+03
4.410e+02 -2.149e+03  1.876e-46  3.243e+02 -2.149e+03
4.420e+02 -3.180e+03  1.297e-44  3.219e+02 -3.180e+03
4.430e+02 -1.563e+03  8.279e-43  3.236e+02 -1.563e+03
4.440e+02 -3.102e+02  4.878e-41  2.921e+02 -3.102e+02
4.450e+02 -1.609e+03  2.653e-39  2.982e+02 -1.609e+03
4.460e+02 -3.167e+03  1.332e-37  3.371e+02 -3.167e+03
4.470e+02 -4.017e+03  6.174e-36  3.329e+02 -4.017e+03
4.480e+02 -2.468e+03  2.641e-34  3.202e+02 -2.468e+03
4.490e+02  2.524e+03  1.043e-32  3.133e+02  2.524e+03
4.500e+02  3.152e+03  3.803e-31  3.541e+02  3.152e+03
4.510e+02 -8.176e+02  1.280e-29  3.402e+02 -8.176e+02
4.520e+02 -3.626e+03  3.977e-28  3.655e+02 -3.626e+03
4.530e+02 -3.090e+03  1.140e-26  3.729e+02 -3.090e+03
4.540e+02 -8.702e+02  3.019e-25  3.374e+02 -8.702e+02
4.550e+02  1.206e+03  7.378e-24  3.050e+02  1.206e+03
4.560e+02 -3.504e+02  1.665e-22  3.257e+02 -3.504e+02
4.570e+02 -1.710e+03  3.466e-21  3.244e+02 -1.710e+03
4.580e+02 -3.398e+03  6.664e-20  3.504e+02 -3.398e+03
4.590e+02 -2.333e+03  1.183e-18  3.462e+02 -2.333e+03
4.600e+02 -3.221e+01  1.937e-17  3.361e+02 -3.221e+01
4.610e+02  3.515e+02  2.930e-16  3.381e+02  3.515e+02
4.620e+02 -2.834e+03  4.089e-15  3.743e+02 -2.834e+03
4.630e+02 -4.628e+03  5.270e-14  3.754e+02 -4.628e+03
4.640e+02 -2.972e+03  6.269e-13  3.381e+02 -2.972e+03
4.650e+02  6.332e+02  6.884e-12  3.312e+02  6.332e+02
4.660e+02  2.030e+03  6.978e-11  3.257e+02  2.030e+03
4.670e+02 -2.666e+02  6.529e-10  3.329e+02 -2.666e+02
4.680e+02 -4.010e+03  5.640e-09  4.048e+02 -4.010e+03
4.690e+02 -5.228e+03  4.497e-08  4.224e+02 -5.228e+03
4.700e+02 -7.197e+02  3.310e-07  3.847e+02 -7.197e+02
4.710e+02  2.858e+03  2.249e-06  3.776e+02  2.858e+03
4.720e+02 -8.897e+01  1.411e-05  3.715e+02 -8.897e+01
4.730e+02 -1.216e+03  8.169e-05  4.041e+02 -1.216e+03
4.740e+02 -4.900e+03  4.366e-04  4.338e+02 -4.900e+03
4.750e+02 -5.691e+03  2.154e-03  4.416e+02 -5.691e+03
4.760e+02 -3.712e+03  9.813e-03  4.311e+02 -3.712e+03
4.770e+02 -1.242e+03  4.126e-02  3.885e+02 -1.243e+03
4.780e+02 -7.224e+01  1.601e-01  4.126e+02 -7.240e+01
4.790e+02 -1.597e+03  5.737e-01  3.870e+02 -1.597e+03
4.800e+02 -3.834e+03  1.898e+00  3.986e+02 -3.836e+03
4.810e+02 -1.336e+03  5.793e+00  3.954e+02 -1.341e+03
4.820e+02  1.155e+03  1.633e+01  3.575e+02  1.139e+03
4.830e+02  1.621e+03  4.248e+01  3.554e+02  1.579e+03
4.840e+02 -2.469e+02  1.020e+02  3.984e+02 -3.489e+02
4.850e+02 -4.316e+03  2.262e+02  4.310e+02 -4.542e+03
4.860e+02 -4.097e+03  4.629e+02  4.247e+02 -4.560e+03
4.870e+02 -1.645e+03  8.745e+02  4.105e+02 -2.519e+03
4.880e+02  4.450e+02  1.525e+03  4.006e+02 -1.080e+03
4.890e+02 -4.952e+02  2.455e+03  4.058e+02 -2.951e+03
4.900e+02 -2.562e+03  3.649e+03  4.577e+02 -6.210e+03
4.910e+02 -3.768e+03  5.006e+03  4.420e+02 -8.774e+03
4.920e+02 -2.720e+03  6.339e+03  4.163e+02 -9.059e+03
4.930e+02 -4.592e+02  7.411e+03  4.091e+02 -7.870e+03
4.940e+02  1.720e+03  7.997e+03  4.190e+02 -6.277e+03
4.950e+02  8.328e+02  7.966e+03  4.298e+02 -7.134e+03
4.960e+02 -4.495e+03  7.326e+03  4.763e+02 -1.182e+04
4.970e+02 -7.063e+03  6.219e+03  4.981e+02 -1.328e+04
4.980e+02 -2.773e+03  4.873e+03  4.442e+02 -7.647e+03
4.990e+02  1.416e+03  3.525e+03  4.253e+02 -2.109e+03
5.000e+02  2.084e+03  2.354e+03  4.398e+02 -2.699e+02
5.010e+02 -4.947e+02  1.451e+03  4.691e+02 -1.946e+03
5.020e+02 -2.753e+03  8.256e+02  4.742e+02 -3.579e+03
5.030e+02 -3.372e+03  4.337e+02  4.590e+02 -3.806e+03
5.040e+02 -1.003e+03  2.103e+02  4.742e+02 -1.213e+03
5.050e+02  8.684e+02  9.412e+01  4.383e+02  7.743e+02
5.060e+02  1.892e+03  3.889e+01  4.222e+02  1.853e+03
5.070e+02 -3.012e+03  1.483e+01  4.618e+02 -3.027e+03
5.080e+02 -5.788e+03  5.223e+00  4.791e+02 -5.793e+03
5.090e+02 -4.751e+03  1.698e+00  4.623e+02 -4.752e+03
5.100e+02 -1.853e+03  5.094e-01  4.276e+02 -1.854e+03
5.110e+02 -1.026e+03  1.411e-01  4.339e+02 -1.026e+03
